note_id,card_id,tags_list,pressed,deck,review_time_s,review_datetime
1722425463475,1722425463475,,3,01_own,0.8,2025-01-12T12:52:24Z
1722425501181,1722425501181,,1,01_own,17.04,2024-08-01T17:41:21Z
1722425501181,1722425501181,,3,01_own,5.75,2024-08-01T18:00:26Z
1722425501181,1722425501181,,3,01_own,5.62,2024-08-02T08:02:24Z
1722425501181,1722425501181,,3,01_own,9.13,2024-08-04T12:07:40Z
1722425501181,1722425501181,,3,01_own,5.49,2024-08-11T19:13:56Z
1722425501181,1722425501181,,3,01_own,9.71,2024-08-31T15:46:51Z
1722425501181,1722425501181,,3,01_own,7.53,2024-11-02T19:08:16Z
1722425538441,1722425538441,,1,01_own,50.03,2024-07-31T12:02:14Z
1722425538441,1722425538441,,3,01_own,40.42,2024-07-31T12:37:47Z
1722425538441,1722425538441,,1,01_own,10.76,2024-08-01T17:38:59Z
1722425538441,1722425538441,,3,01_own,7.24,2024-08-01T18:00:20Z
1722425538441,1722425538441,,3,01_own,12.58,2024-08-02T08:02:47Z
1722425538441,1722425538441,,3,01_own,27.5,2024-08-04T12:09:27Z
1722425538441,1722425538441,,3,01_own,11.4,2024-08-08T17:57:49Z
1722425538441,1722425538441,,2,01_own,6.77,2024-08-17T18:30:11Z
1722425550629,1722425550629,,1,01_own,6.02,2024-08-01T17:45:23Z
1722425550629,1722425550629,,3,01_own,2.67,2024-08-01T18:00:38Z
1722425550629,1722425550629,,3,01_own,3.73,2024-08-02T08:03:57Z
1722425550629,1722425550629,,3,01_own,3.24,2024-08-04T12:21:51Z
1722425550629,1722425550629,,3,01_own,60,2024-08-09T19:11:57Z
1722425550629,1722425550629,,3,01_own,7.8,2024-08-22T11:58:04Z
1722425550629,1722425550629,,3,01_own,15.27,2024-09-24T11:53:19Z
1722425550629,1722425550629,,3,01_own,9.85,2024-10-26T11:11:09Z
1722425550629,1722425550629,,3,01_own,60,2025-01-05T20:38:21Z
1722425569951,1722425569951,,1,01_own,5.49,2024-07-31T12:04:29Z
1722425569951,1722425569951,,3,01_own,6.96,2024-07-31T12:39:12Z
1722425569951,1722425569951,,3,01_own,5.68,2024-08-01T17:38:48Z
1722425569951,1722425569951,,3,01_own,46.6,2024-08-03T12:23:59Z
1722425569951,1722425569951,,3,01_own,26.77,2024-08-10T19:15:37Z
1722425569951,1722425569951,,3,01_own,5.81,2024-08-24T12:25:34Z
1722425569951,1722425569951,,3,01_own,5.91,2024-09-27T11:01:10Z
1722425569951,1722425569951,,3,01_own,5.5,2024-10-13T12:53:20Z
1722425569951,1722425569951,,3,01_own,4.15,2025-01-17T21:10:14Z
1722425592282,1722425592283,,3,01_own,8.65,2024-08-03T18:54:12Z
1722425592282,1722425592283,,3,01_own,2.91,2024-08-07T12:06:01Z
1722425592282,1722425592283,,3,01_own,6.42,2024-08-21T12:21:35Z
1722425592282,1722425592283,,3,01_own,3.8,2024-10-10T06:38:11Z
1722425592282,1722425592283,,3,01_own,4.98,2024-10-21T09:54:22Z
1722425888144,1722425888144,,3,01_own,39.13,2024-08-02T17:19:28Z
1722425888144,1722425888144,,3,01_own,37.67,2024-08-05T12:02:32Z
1722425888144,1722425888144,,3,01_own,11.9,2024-08-19T12:14:56Z
1722425888144,1722425888144,,3,01_own,43.94,2024-09-29T18:21:37Z
1722425913311,1722425913311,,3,01_own,6.97,2024-07-31T12:03:00Z
1722425913311,1722425913311,,3,01_own,1.8,2024-08-04T12:06:51Z
1722425913311,1722425913311,,3,01_own,54.64,2024-08-19T12:09:56Z
1722425913311,1722425913311,,3,01_own,5.27,2024-10-05T11:17:59Z
1722425932484,1722425932484,,3,01_own,2.77,2024-07-31T12:04:23Z
1722425932484,1722425932484,,3,01_own,24.02,2024-08-05T11:56:27Z
1722425932484,1722425932484,,3,01_own,12.97,2024-08-24T12:29:30Z
1722425932484,1722425932484,,3,01_own,40.17,2024-10-21T11:59:49Z
1722426069224,1722426069224,,3,01_own,15,2024-07-31T12:00:47Z
1722426069224,1722426069224,,3,01_own,44.09,2024-08-05T11:55:32Z
1722426069224,1722426069224,,1,01_own,23.28,2024-08-25T12:23:14Z
1722426069224,1722426069224,,3,01_own,10.04,2024-08-25T13:01:22Z
1722426069224,1722426069224,,3,01_own,41.37,2024-08-28T18:23:53Z
1722426069224,1722426069224,,3,01_own,34.69,2024-09-09T11:36:59Z
1722426069224,1722426069224,,2,01_own,13.01,2024-10-17T09:09:36Z
1722426069224,1722426069224,,1,01_own,7.96,2024-12-13T17:26:53Z
1722426069224,1722426069224,,3,01_own,4.71,2024-12-13T18:13:08Z
1722426069224,1722426069224,,3,01_own,60,2024-12-17T12:57:58Z
1722426069224,1722426069224,,3,01_own,42.92,2024-12-26T13:02:34Z
1722426069224,1722426069224,,3,01_own,6.5,2025-01-10T16:36:53Z
1722426178112,1722426178112,,3,01_own,20.56,2024-07-31T12:04:50Z
1722426178112,1722426178112,,3,01_own,32.54,2024-08-03T12:01:35Z
1722426178112,1722426178112,,3,01_own,11.56,2024-08-16T17:49:44Z
1722426178112,1722426178112,,2,01_own,13.6,2024-09-26T08:59:43Z
1722426178112,1722426178112,,3,01_own,10.5,2024-12-14T20:54:34Z
1722426242089,1722426242089,,3,01_own,29.35,2024-07-31T12:04:13Z
1722426242089,1722426242089,,3,01_own,12.19,2024-08-04T12:08:50Z
1722426242089,1722426242089,,3,01_own,27.3,2024-08-17T18:28:56Z
1722426242089,1722426242089,,1,01_own,11.07,2024-09-28T07:47:23Z
1722426242089,1722426242089,,3,01_own,6.5,2024-09-28T08:04:23Z
1722426242089,1722426242089,,3,01_own,12.68,2024-10-08T11:54:11Z
1722426242089,1722426242089,,3,01_own,10.43,2024-11-10T13:16:11Z
1722426291678,1722426291678,,1,01_own,7.06,2024-07-31T12:04:21Z
1722426291678,1722426291678,,1,01_own,9.26,2024-07-31T12:39:05Z
1722426291678,1722426291678,,3,01_own,7.94,2024-07-31T16:00:29Z
1722426291678,1722426291678,,3,01_own,4.74,2024-08-01T17:39:32Z
1722426291678,1722426291678,,3,01_own,3.33,2024-08-03T18:41:19Z
1722426291678,1722426291678,,3,01_own,11.38,2024-08-09T19:10:23Z
1722520914196,1722520914196,,3,01_own,6.17,2024-08-01T17:45:17Z
1722520914196,1722520914196,,1,01_own,9.59,2024-08-04T12:08:59Z
1722520914196,1722520914196,,1,01_own,11.42,2024-08-04T12:34:23Z
1722520914196,1722520914196,,3,01_own,3.98,2024-08-04T12:56:04Z
1722520914196,1722520914196,,3,01_own,3.46,2024-08-05T12:01:03Z
1722520914196,1722520914196,,3,01_own,3.47,2024-08-10T19:01:41Z
1722520914196,1722520914196,,2,01_own,4.74,2024-08-21T12:00:36Z
1722520914196,1722520914196,,3,01_own,5.9,2024-09-10T10:38:12Z
1722520914196,1722520914196,,3,01_own,5.08,2024-11-12T18:01:34Z
1722520914196,1722520914197,,3,01_own,4.93,2024-08-06T14:46:47Z
1722520914196,1722520914197,,3,01_own,3.65,2024-08-09T17:36:31Z
1722520914196,1722520914197,,3,01_own,6.2,2024-08-19T12:15:14Z
1722520914196,1722520914197,,3,01_own,43.67,2024-09-21T12:05:49Z
1722520914196,1722520914197,,3,01_own,2.84,2025-01-17T21:05:18Z
1722520914196,1722520914198,,1,01_own,10.35,2024-08-02T17:20:52Z
1722520914196,1722520914198,,3,01_own,3.87,2024-08-02T18:34:41Z
1722520914196,1722520914198,,3,01_own,4.55,2024-08-03T12:01:39Z
1722520914196,1722520914198,,3,01_own,3.16,2024-08-07T12:05:08Z
1722520914196,1722520914198,,3,01_own,3.07,2024-08-14T17:59:58Z
1722520914196,1722520914198,,3,01_own,7.93,2024-09-06T11:52:21Z
1722520914196,1722520914198,,3,01_own,4.42,2024-11-20T16:18:49Z
1722520914196,1722520914198,,3,01_own,25.34,2025-01-19T22:20:41Z
1722520967498,1722520967498,,1,01_own,7.85,2024-08-02T17:19:55Z
1722520967498,1722520967498,,3,01_own,8.86,2024-08-02T18:34:30Z
1722520967498,1722520967498,,3,01_own,9.63,2024-08-03T18:41:16Z
1722520967498,1722520967498,,3,01_own,12.22,2024-08-07T12:08:41Z
1722520967498,1722520967498,,1,01_own,9.07,2024-08-14T17:59:55Z
1722520967498,1722520967498,,3,01_own,6.05,2024-08-14T18:34:54Z
1722520967498,1722520967498,,3,01_own,9.03,2024-08-16T17:50:06Z
1722520967498,1722520967498,,3,01_own,16.28,2024-08-22T12:07:16Z
1722520967498,1722520967498,,3,01_own,12.63,2024-09-02T12:10:06Z
1722521017688,1722521017688,,3,01_own,6.06,2024-08-02T17:18:49Z
1722521017688,1722521017688,,3,01_own,6.26,2024-08-05T11:54:42Z
1722521017688,1722521017688,,3,01_own,9.2,2024-08-17T18:23:53Z
1722521017688,1722521017688,,3,01_own,7.23,2024-09-29T18:10:15Z
1722521017688,1722521017688,,3,01_own,14.76,2024-10-21T09:54:17Z
1722521115071,1722521115071,,3,01_own,3.78,2024-08-02T17:20:56Z
1722521115071,1722521115071,,3,01_own,3.7,2024-08-06T14:41:20Z
1722521115071,1722521115071,,2,01_own,8.56,2024-08-20T11:55:21Z
1722521115071,1722521115071,,3,01_own,13.26,2024-09-12T11:55:36Z
1722521115071,1722521115071,,3,01_own,3.35,2024-11-21T18:27:28Z
1722521115071,1722521115071,,3,01_own,6.81,2025-01-20T15:36:19Z
1722521216873,1722521216874,,3,01_own,17.44,2024-08-01T17:41:51Z
1722521216873,1722521216874,,3,01_own,6.74,2024-08-06T14:43:53Z
1722521216873,1722521216874,,1,01_own,17.63,2024-08-20T12:01:03Z
1722521216873,1722521216874,,3,01_own,5.25,2024-08-20T18:42:12Z
1722521216873,1722521216874,,2,01_own,7.18,2024-08-23T18:30:52Z
1722521216873,1722521216874,,2,01_own,45.83,2024-08-28T18:20:33Z
1722521216873,1722521216874,,2,01_own,8.68,2024-09-04T08:48:17Z
1722521274795,1722521274795,,1,01_own,6.61,2024-08-02T17:19:47Z
1722521274795,1722521274795,,3,01_own,7.45,2024-08-02T18:34:38Z
1722521274795,1722521274795,,3,01_own,14.82,2024-08-03T12:00:45Z
1722521274795,1722521274795,,3,01_own,11.64,2024-08-05T11:51:49Z
1722521274795,1722521274795,,3,01_own,12.22,2024-08-09T17:37:15Z
1722521274795,1722521274795,,1,01_own,9.6,2024-08-22T11:57:56Z
1722521274795,1722521274795,,3,01_own,5.63,2024-08-22T14:24:45Z
1722521274795,1722521274795,,3,01_own,32.24,2024-08-25T12:29:14Z
1722521274795,1722521274795,,2,01_own,25.28,2024-09-02T12:04:41Z
1722521274795,1722521274795,,2,01_own,18.18,2024-09-13T11:46:30Z
1722521274795,1722521274795,,3,01_own,33.48,2024-09-22T12:24:58Z
1722521274795,1722521274795,,3,01_own,14.12,2024-10-11T09:27:20Z
1722521274795,1722521274795,,3,01_own,7.64,2024-11-24T17:59:23Z
1722521274795,1722521274795,,3,01_own,13.28,2025-01-08T15:34:01Z
1722521387259,1722521387259,,1,01_own,6.34,2024-08-02T17:21:18Z
1722521387259,1722521387259,,3,01_own,10.47,2024-08-02T18:35:01Z
1722521387259,1722521387259,,3,01_own,3.61,2024-08-03T12:00:49Z
1722521387259,1722521387259,,3,01_own,7.97,2024-08-06T14:43:41Z
1722521387259,1722521387259,,3,01_own,6.93,2024-08-14T18:01:15Z
1722521387259,1722521387259,,3,01_own,11.41,2024-09-05T11:51:00Z
1722521387259,1722521387259,,3,01_own,6.13,2024-11-15T18:02:01Z
1722521583530,1722521583530,,3,01_own,4.92,2024-08-02T17:21:11Z
1722521583530,1722521583530,,3,01_own,17.76,2024-08-05T12:01:21Z
1722521583530,1722521583530,,3,01_own,9.31,2024-08-19T12:15:40Z
1722521583530,1722521583530,,3,01_own,6.19,2024-10-03T17:45:08Z
1722521583530,1722521583530,,3,01_own,4.94,2024-10-26T11:10:24Z
1722521713660,1722521713660,,3,01_own,3.56,2024-08-02T17:20:22Z
1722521713660,1722521713660,,3,01_own,4.46,2024-08-07T12:05:18Z
1722521713660,1722521713660,,2,01_own,4.87,2024-08-24T12:24:35Z
1722521713660,1722521713660,,3,01_own,4.5,2024-09-16T17:48:32Z
1722521713660,1722521713660,,3,01_own,10.37,2024-11-30T20:02:01Z
1722521713660,1722521713660,,3,01_own,2.84,2025-01-14T18:04:57Z
1722521736621,1722521736621,,3,01_own,9.51,2024-08-03T19:12:46Z
1722521736621,1722521736621,,3,01_own,5.33,2024-08-06T14:41:25Z
1722521736621,1722521736621,,3,01_own,5.95,2024-08-18T18:22:16Z
1722521736621,1722521736621,,2,01_own,9.8,2024-09-30T11:35:24Z
1722521736621,1722521736621,,3,01_own,4.76,2024-12-10T17:25:18Z
1722521736621,1722521736621,,3,01_own,7.68,2025-01-24T10:16:37Z
1722521767307,1722521767307,,1,01_own,15.57,2024-10-15T14:53:48Z
1722521767307,1722521767307,,1,01_own,3.94,2024-10-15T15:43:15Z
1722521767307,1722521767307,,3,01_own,6.94,2024-10-15T16:01:15Z
1722521767307,1722521767307,,3,01_own,6.59,2024-10-16T11:51:50Z
1722521767307,1722521767307,,2,01_own,34.64,2024-10-18T12:03:24Z
1722521767307,1722521767307,,3,01_own,4.32,2024-10-21T08:23:26Z
1722521767307,1722521767307,,3,01_own,8,2024-10-23T16:09:14Z
1722521767307,1722521767307,,3,01_own,8.05,2024-11-03T11:53:58Z
1722521767307,1722521767307,,3,01_own,5.06,2024-12-07T17:24:50Z
1722521767307,1722521767307,,3,01_own,10.71,2025-01-21T18:50:46Z
1722521916245,1722521916245,,1,01_own,6.43,2024-10-17T16:07:57Z
1722521916245,1722521916245,,3,01_own,4.07,2024-10-17T17:30:30Z
1722521916245,1722521916245,,3,01_own,5.52,2024-10-18T12:02:45Z
1722521916245,1722521916245,,3,01_own,11.05,2024-10-20T12:00:45Z
1722521916245,1722521916245,,2,01_own,0.94,2024-10-28T18:15:10Z
1722521916245,1722521916245,,2,01_own,18.99,2024-11-09T13:28:41Z
1722521916245,1722521916245,,3,01_own,2.96,2024-11-30T19:42:35Z
1722521916245,1722521916245,,3,01_own,2.33,2025-01-08T08:45:30Z
1722521928669,1722521928669,,1,01_own,5.97,2024-10-22T16:34:43Z
1722521928669,1722521928669,,3,01_own,3.62,2024-10-22T17:43:11Z
1722521928669,1722521928669,,3,01_own,3.36,2024-10-23T16:08:52Z
1722521928669,1722521928669,,3,01_own,3.45,2024-10-27T20:08:02Z
1722521928669,1722521928669,,3,01_own,3.9,2024-11-10T19:21:31Z
1722521928669,1722521928669,,3,01_own,3,2024-12-17T12:52:17Z
1722521941079,1722521941079,,1,01_own,6.54,2024-10-15T14:57:14Z
1722521941079,1722521941079,,3,01_own,4.21,2024-10-15T15:45:21Z
1722521941079,1722521941079,,2,01_own,20.35,2024-10-16T08:06:04Z
1722521941079,1722521941079,,3,01_own,6.07,2024-10-17T09:01:31Z
1722521941079,1722521941079,,3,01_own,3.24,2024-10-21T17:50:00Z
1722521941079,1722521941079,,3,01_own,4.99,2024-10-30T12:27:10Z
1722521941079,1722521941079,,3,01_own,4.15,2024-11-26T11:44:56Z
1722521941079,1722521941079,,3,01_own,13.96,2025-01-08T08:44:19Z
1722522105597,1722522105597,,1,01_own,11.03,2024-08-01T17:42:02Z
1722522105597,1722522105597,,1,01_own,9.79,2024-08-01T18:00:36Z
1722522105597,1722522105597,,3,01_own,12.57,2024-08-01T18:24:38Z
1722522105597,1722522105597,,1,01_own,10.02,2024-08-02T08:02:34Z
1722522105597,1722522105597,,3,01_own,6.26,2024-08-02T17:18:24Z
1722522105597,1722522105597,,3,01_own,30.17,2024-08-03T18:41:49Z
1722522105597,1722522105597,,3,01_own,18.6,2024-08-05T11:54:05Z
1722522105597,1722522105597,,2,01_own,10.39,2024-08-08T17:58:22Z
1722522105597,1722522105597,,3,01_own,17.17,2024-08-13T10:25:05Z
1722522105597,1722522105597,,2,01_own,1.59,2024-08-22T12:00:18Z
1722522105597,1722522105597,,2,01_own,8.3,2024-09-01T11:22:35Z
1722522105597,1722522105597,,2,01_own,41.93,2024-09-21T11:40:43Z
1722522105597,1722522105597,,1,01_own,7.24,2024-09-24T10:53:50Z
1722522105597,1722522105597,,3,01_own,6.25,2024-09-24T10:55:34Z
1722522105597,1722522105597,,1,01_own,9.98,2024-09-28T08:30:56Z
1722522105597,1722522105597,,3,01_own,10.5,2024-09-28T08:42:20Z
1722522105597,1722522105597,,3,01_own,28.18,2024-10-04T18:23:18Z
1722522105597,1722522105597,,2,01_own,0.84,2024-11-05T17:02:56Z
1722522105597,1722522105597,,3,01_own,7.03,2024-12-01T19:37:06Z
1722522105597,1722522105597,,3,01_own,9.91,2025-01-10T16:35:11Z
1722522201355,1722522201355,,3,01_own,4.88,2024-08-03T18:54:01Z
1722522201355,1722522201355,,3,01_own,4.1,2024-08-07T12:05:36Z
1722522201355,1722522201355,,3,01_own,39.29,2024-08-22T11:58:44Z
1722522201355,1722522201355,,3,01_own,19.43,2024-10-11T08:00:53Z
1722522275471,1722522275472,,3,01_own,3.3,2024-08-02T17:20:25Z
1722522275471,1722522275472,,3,01_own,1.23,2024-08-07T12:08:28Z
1722522275471,1722522275472,,3,01_own,4.73,2024-08-25T12:29:19Z
1722522275471,1722522275472,,3,01_own,8.83,2024-10-17T09:05:55Z
1722522275471,1722522275472,,3,01_own,4.72,2024-10-21T09:55:12Z
1722522362313,1722522362313,,3,01_own,8.45,2024-08-01T17:41:30Z
1722522362313,1722522362313,,3,01_own,10.04,2024-08-04T12:34:33Z
1722522362313,1722522362313,,3,01_own,6.28,2024-08-14T18:00:16Z
1722522362313,1722522362313,,1,01_own,17.11,2024-09-18T12:21:46Z
1722522362313,1722522362313,,3,01_own,8.82,2024-09-18T12:40:40Z
1722522362313,1722522362313,,3,01_own,7.75,2024-09-29T17:57:14Z
1722522362313,1722522362313,,3,01_own,10.52,2024-11-03T11:34:29Z
1722522412015,1722522412015,,3,01_own,8.72,2024-08-01T17:42:59Z
1722522412015,1722522412015,,3,01_own,6.13,2024-08-06T14:40:52Z
1722522412015,1722522412015,,3,01_own,9.95,2024-08-24T12:33:11Z
1722522412015,1722522412015,,2,01_own,11.86,2024-10-20T11:49:45Z
1722522475902,1722522475902,,1,01_own,9.72,2024-08-01T17:45:42Z
1722522475902,1722522475902,,3,01_own,3.25,2024-08-01T18:04:28Z
1722522475902,1722522475902,,3,01_own,3.79,2024-08-02T08:00:45Z
1722522475902,1722522475902,,3,01_own,9.14,2024-08-04T12:06:31Z
1722522475902,1722522475902,,3,01_own,5.23,2024-08-08T17:57:54Z
1722522475902,1722522475902,,3,01_own,5.21,2024-08-19T12:14:35Z
1722522538314,1722522538314,,3,01_own,12.54,2024-08-01T17:42:41Z
1722522538314,1722522538314,,3,01_own,8.38,2024-08-05T11:52:06Z
1722522538314,1722522538314,,3,01_own,60,2024-08-19T12:07:50Z
1722522538314,1722522538314,,2,01_own,12.64,2024-10-04T18:18:26Z
1722522538314,1722522538314,,3,01_own,49.92,2024-12-23T18:29:46Z
1722522538314,1722522538314,,3,01_own,7.82,2025-01-22T20:09:06Z
1722522680402,1722522680403,,3,01_own,30.25,2024-10-20T12:33:14Z
1722522680402,1722522680403,,3,01_own,7.74,2024-10-31T13:18:40Z
1722522680402,1722522680403,,3,01_own,14.62,2024-12-10T17:27:00Z
1722522680402,1722522680403,,3,01_own,4.68,2025-01-21T19:54:33Z
1722522692756,1722522692756,,1,01_own,7.45,2024-10-24T16:47:00Z
1722522692756,1722522692756,,3,01_own,13.25,2024-10-24T17:07:03Z
1722522692756,1722522692756,,3,01_own,3.92,2024-10-25T16:49:01Z
1722522692756,1722522692756,,3,01_own,21.51,2024-10-27T20:01:06Z
1722522692756,1722522692756,,3,01_own,4.78,2024-11-04T17:21:33Z
1722522692756,1722522692756,,3,01_own,5.9,2024-11-26T11:39:23Z
1722522692756,1722522692756,,3,01_own,11.94,2025-01-10T16:32:55Z
1722522724257,1722522724257,,3,01_own,16.3,2024-08-03T18:53:35Z
1722522724257,1722522724257,,3,01_own,21.42,2024-08-07T12:06:31Z
1722522724257,1722522724257,,3,01_own,10.83,2024-08-24T12:29:49Z
1722522724257,1722522724257,,2,01_own,20.28,2024-10-17T12:11:59Z
1722522724257,1722522724257,,3,01_own,3.82,2025-01-23T18:29:37Z
1722522773666,1722522773666,,3,01_own,15.94,2024-08-03T18:50:54Z
1722522773666,1722522773666,,3,01_own,9.82,2024-08-06T14:42:19Z
1722522773666,1722522773666,,2,01_own,16.15,2024-08-19T06:08:41Z
1722522773666,1722522773666,,2,01_own,13.79,2024-09-10T11:32:22Z
1722522773666,1722522773666,,2,01_own,17.1,2024-10-01T14:39:10Z
1722522773666,1722522773666,,1,01_own,13.46,2024-10-21T08:27:26Z
1722522773666,1722522773666,,3,01_own,14.89,2024-10-21T08:28:53Z
1722522773666,1722522773666,,1,01_own,16.5,2024-10-26T08:00:16Z
1722522773666,1722522773666,,3,01_own,2.81,2024-10-26T08:35:58Z
1722522773666,1722522773666,,3,01_own,13.55,2024-11-04T15:28:41Z
1722522773666,1722522773666,,3,01_own,12.51,2024-11-08T13:13:38Z
1722522804247,1722522804247,,3,01_own,10.53,2024-08-02T17:21:06Z
1722522804247,1722522804247,,3,01_own,10.59,2024-08-05T11:52:26Z
1722522804247,1722522804247,,3,01_own,32.34,2024-08-17T18:30:49Z
1722522804247,1722522804247,,2,01_own,21.75,2024-09-25T11:51:54Z
1722522804247,1722522804247,,3,01_own,60,2024-11-25T17:57:48Z
1722522804247,1722522804247,,3,01_own,43.75,2025-01-09T13:13:15Z
1722522833010,1722522833010,,3,01_own,8.58,2024-08-01T17:42:50Z
1722522833010,1722522833010,,3,01_own,6.41,2024-08-06T14:44:40Z
1722522833010,1722522833010,,3,01_own,7.27,2024-08-26T12:00:20Z
1722522833010,1722522833010,,3,01_own,45.62,2024-10-28T13:57:00Z
1722522977737,1722522977737,,3,01_own,4,2024-08-01T17:41:34Z
1722522977737,1722522977737,,3,01_own,4.79,2024-08-04T12:00:14Z
1722522977737,1722522977737,,3,01_own,5.73,2024-08-17T18:29:30Z
1722522977737,1722522977737,,2,01_own,6.86,2024-09-27T08:29:59Z
1722522977737,1722522977737,,3,01_own,2.75,2024-12-13T17:20:32Z
1722523029799,1722523029799,,3,01_own,26.35,2024-08-01T17:42:29Z
1722523029799,1722523029799,,1,01_own,11.25,2024-08-06T14:43:33Z
1722523029799,1722523029799,,1,01_own,6.49,2024-08-06T15:11:26Z
1722523029799,1722523029799,,3,01_own,8.14,2024-08-06T18:42:37Z
1722523029799,1722523029799,,3,01_own,8.42,2024-08-08T18:00:11Z
1722523029799,1722523029799,,3,01_own,11.21,2024-08-14T18:01:08Z
1722523029799,1722523029799,,2,01_own,7.11,2024-08-28T17:57:37Z
1722523029799,1722523029799,,2,01_own,18.53,2024-09-22T12:31:48Z
1722523029799,1722523029799,,3,01_own,20.02,2024-10-18T11:53:04Z
1722523029799,1722523029799,,3,01_own,43.65,2025-01-09T13:23:55Z
1722523083485,1722523083485,,3,01_own,10,2024-08-02T17:20:05Z
1722523083485,1722523083485,,3,01_own,8.14,2024-08-05T11:51:58Z
1722523083485,1722523083485,,3,01_own,8.82,2024-08-19T12:14:44Z
1722523083485,1722523083485,,3,01_own,11.6,2024-10-01T12:09:33Z
1722523083485,1722523083485,,3,01_own,15,2024-10-26T11:05:02Z
1722523130816,1722523130816,,1,01_own,18.39,2024-10-21T17:54:59Z
1722523130816,1722523130816,,3,01_own,6.1,2024-10-21T18:16:19Z
1722523130816,1722523130816,,3,01_own,4.85,2024-10-22T16:25:38Z
1722523130816,1722523130816,,3,01_own,5.61,2024-10-25T16:46:53Z
1722523130816,1722523130816,,3,01_own,7.19,2024-11-05T20:10:47Z
1722523130816,1722523130816,,3,01_own,7.61,2024-12-11T12:13:26Z
1722523130816,1722523130816,,3,01_own,12.16,2025-01-22T20:35:47Z
1722523142767,1722523142767,,1,01_own,13.5,2024-10-21T17:55:50Z
1722523142767,1722523142767,,3,01_own,3.06,2024-10-21T18:16:37Z
1722523142767,1722523142767,,3,01_own,2.79,2024-10-22T16:28:23Z
1722523142767,1722523142767,,3,01_own,2.65,2024-10-24T11:05:55Z
1722523142767,1722523142767,,3,01_own,2.18,2024-10-30T19:25:39Z
1722523142767,1722523142767,,3,01_own,2.7,2024-11-17T12:57:32Z
1722523142767,1722523142767,,3,01_own,3.71,2025-01-11T12:21:43Z
1722523164114,1722523164114,,3,01_own,4.61,2024-10-17T16:09:59Z
1722523164114,1722523164114,,3,01_own,6.59,2024-10-27T20:08:35Z
1722523164114,1722523164114,,3,01_own,30.2,2024-12-09T13:00:31Z
1722523164114,1722523164114,,3,01_own,5.76,2025-01-23T18:45:51Z
1722523197393,1722523197393,,1,01_own,17.86,2024-10-16T14:45:41Z
1722523225765,1722523225765,,1,01_own,32.61,2024-11-19T18:12:16Z
1722523225765,1722523225765,,3,01_own,5.91,2024-11-19T19:26:38Z
1722523225765,1722523225765,,3,01_own,4.25,2024-11-20T17:25:13Z
1722523225765,1722523225765,,1,01_own,15.21,2024-11-25T09:11:30Z
1722523225765,1722523225765,,3,01_own,2.66,2024-11-25T14:11:17Z
1722523225765,1722523225765,,3,01_own,3.24,2024-11-26T11:49:45Z
1722523225765,1722523225765,,3,01_own,1.97,2024-11-28T16:43:39Z
1722523225765,1722523225765,,3,01_own,3.72,2024-12-03T12:05:58Z
1722523225765,1722523225765,,1,01_own,4.69,2024-12-15T14:08:43Z
1722523225765,1722523225765,,3,01_own,2.54,2024-12-15T15:30:05Z
1722523225765,1722523225765,,3,01_own,3.52,2024-12-17T12:58:34Z
1722523225765,1722523225765,,3,01_own,3.23,2024-12-22T09:17:53Z
1722523225765,1722523225765,,2,01_own,6.28,2025-01-03T20:52:59Z
1722523225765,1722523225765,,3,01_own,4.44,2025-01-16T20:07:54Z
1722523250190,1722523250190,,1,01_own,0.81,2024-11-19T18:11:36Z
1722523250190,1722523250190,,3,01_own,5.88,2024-11-19T19:47:41Z
1722523250190,1722523250190,,3,01_own,20.08,2024-11-20T09:11:09Z
1722523250190,1722523250190,,3,01_own,11.75,2024-11-23T20:59:24Z
1722523250190,1722523250190,,3,01_own,5.45,2024-12-04T16:48:45Z
1722523250190,1722523250190,,3,01_own,3.77,2025-01-02T21:06:20Z
1722523282362,1722523282362,,3,01_own,4.47,2024-10-29T17:41:35Z
1722523282362,1722523282362,,3,01_own,18.64,2024-11-05T19:34:42Z
1722523282362,1722523282362,,3,01_own,5.37,2024-12-03T12:06:55Z
1722523282362,1722523282362,,3,01_own,38.02,2025-01-18T13:21:22Z
1722523510652,1722523510653,,1,01_own,9.13,2024-08-01T17:45:33Z
1722523510652,1722523510653,,3,01_own,21.07,2024-08-01T18:04:49Z
1722523510652,1722523510653,,3,01_own,23.46,2024-08-02T08:01:26Z
1722523510652,1722523510653,,3,01_own,16.9,2024-08-04T12:34:12Z
1722523510652,1722523510653,,1,01_own,23.59,2024-08-11T18:58:36Z
1722523510652,1722523510653,,3,01_own,8.07,2024-08-11T20:04:09Z
1722523510652,1722523510653,,3,01_own,8.97,2024-08-13T10:19:52Z
1722523510652,1722523510653,,3,01_own,20.76,2024-08-16T17:50:52Z
1722523510652,1722523510653,,3,01_own,8.61,2024-08-24T12:02:17Z
1722523510652,1722523510653,,2,01_own,3.5,2024-09-09T11:58:53Z
1722523510652,1722523510653,,1,01_own,15.94,2024-10-09T13:35:04Z
1722523510652,1722523510653,,3,01_own,10.38,2024-10-09T16:09:15Z
1722523510652,1722523510653,,3,01_own,25.54,2024-10-16T14:39:33Z
1722532549500,1722532549503,,3,01_own,5.26,2024-08-01T17:45:11Z
1722532549500,1722532549503,,3,01_own,4.4,2024-08-04T12:07:54Z
1722532549500,1722532549503,,3,01_own,4.67,2024-08-16T18:28:08Z
